hour,day_of_week,vehicle_count,weather,is_holiday,temperature,density_pct,congestion
19,4,217,0,0,32.2,44.4,0
16,0,136,0,0,22.1,23.4,0
11,0,194,0,0,23.1,41.6,0
18,2,384,3,0,25.9,76.2,2
17,6,271,0,0,29.2,52.9,1
9,4,465,1,0,32.7,96.1,2
23,1,116,0,0,21.2,21.1,0
12,6,45,0,0,31.9,5.4,0
12,5,41,0,1,20.9,4.3,0
2,2,29,0,0,18.8,7.6,0
19,5,431,1,0,29.9,83.1,2
20,3,180,0,0,31.1,41.3,0
6,0,75,0,0,32.0,8.8,0
11,1,185,3,0,19.7,42.1,0
11,5,44,0,0,28.4,9.3,0
17,2,285,0,0,29.7,56.7,1
7,4,197,0,0,26.1,37.8,0
5,3,8,0,0,28.1,2.8,0
16,2,215,1,0,29.5,42.9,0
18,3,421,1,0,37.2,87.5,2
18,6,117,0,1,19.4,23.7,0
21,5,166,0,0,37.1,33.7,0
0,5,37,0,0,19.9,6.5,0
2,4,33,0,0,25.1,6.4,0
5,5,7,2,0,28.0,2.3,0
23,1,132,0,0,22.1,21.3,0
11,1,195,0,0,19.6,35.0,0
0,6,45,3,0,35.0,10.9,0
10,3,155,2,0,29.5,31.5,0
5,6,20,0,0,22.4,3.6,0
1,4,34,0,0,28.8,6.9,0
12,6,162,0,0,37.5,33.3,0
10,5,25,0,1,25.6,3.7,0
11,4,128,0,0,23.3,23.3,0
19,2,382,0,0,22.2,77.0,2
11,6,162,0,0,29.4,30.0,0
3,5,13,0,0,26.6,3.7,0
4,6,14,0,0,34.1,0.0,0
15,1,180,1,0,28.3,39.1,0
9,2,366,0,0,26.0,74.6,2
1,1,29,0,0,30.6,6.6,0
8,2,269,0,0,34.2,56.7,1
13,0,213,0,0,30.1,47.6,1
20,5,179,3,0,23.7,38.4,0
15,6,132,2,0,25.6,21.8,0
20,1,177,0,0,36.6,31.6,0
19,4,338,2,0,19.6,65.7,1
10,2,193,1,0,30.1,38.7,0
14,6,145,0,0,29.7,30.4,0
5,1,1,0,0,22.7,0.0,0
6,1,186,0,0,36.7,37.8,0
1,0,2,0,0,37.9,0.0,0
19,1,304,2,0,25.8,59.0,1
23,2,74,0,0,28.5,10.6,0
1,5,40,2,0,35.3,5.8,0
8,4,384,3,0,32.0,72.7,2
19,3,354,0,0,29.3,67.9,1
20,4,80,0,0,28.8,19.2,0
9,2,321,0,0,18.2,61.4,1
11,2,171,0,0,36.4,42.1,0
0,6,12,0,0,22.6,3.8,0
11,1,95,0,0,25.9,19.6,0
12,1,117,0,0,22.8,20.8,0
20,5,49,0,0,21.8,11.6,0
4,2,63,0,0,27.1,10.9,0
15,1,46,0,0,37.4,9.6,0
3,2,3,1,0,32.5,8.3,0
4,0,34,0,0,24.2,6.5,0
14,5,59,0,0,34.9,14.8,0
8,6,227,0,0,21.6,43.8,0
0,0,31,1,0,25.7,6.1,0
23,0,143,1,0,19.9,33.9,0
12,5,73,2,0,21.2,13.2,0
16,0,56,0,0,22.0,16.6,0
3,1,34,0,0,21.3,8.9,0
3,3,60,0,0,18.8,10.3,0
22,4,215,1,0,23.0,44.9,0
21,4,80,3,0,33.2,18.9,0
11,5,142,0,0,20.1,30.2,0
10,4,202,1,0,34.1,35.7,0
0,5,11,1,0,23.0,0.3,0
22,3,186,0,0,27.8,36.5,0
17,2,368,0,0,35.4,73.4,2
5,0,37,0,0,34.4,9.3,0
14,0,73,0,0,32.7,15.1,0
11,6,162,0,0,19.3,29.1,0
6,4,158,1,0,21.1,32.7,0
13,5,41,0,0,31.2,9.9,0
5,6,13,0,1,21.8,4.2,0
20,6,83,0,0,30.5,19.4,0
11,1,114,0,0,36.6,25.3,0
2,3,29,0,0,29.2,7.2,0
22,0,67,0,0,18.8,13.2,0
2,1,38,0,0,32.5,2.6,0
6,1,110,0,0,30.5,23.3,0
23,4,150,0,0,30.8,30.6,0
22,5,165,0,0,33.8,33.8,0
16,2,140,0,0,30.0,24.2,0
17,2,385,0,0,30.7,73.8,2
19,1,386,0,0,33.3,80.4,2
11,3,140,0,0,32.5,27.9,0
0,4,9,2,0,18.1,3.8,0
10,0,241,2,0,34.4,48.3,1
17,4,280,0,0,18.8,56.1,1
4,2,4,0,0,22.7,3.6,0
18,3,293,0,0,19.5,57.1,1
5,3,24,0,0,29.5,5.1,0
20,2,33,1,1,25.6,5.2,0
11,6,124,2,0,20.4,23.9,0
0,5,1,0,0,24.1,0.0,0
17,4,217,0,0,22.4,44.1,0
14,6,109,0,0,22.4,20.7,0
4,1,40,0,0,32.9,11.8,0
8,0,383,0,0,32.0,73.9,2
15,4,212,0,0,29.4,41.8,0
23,4,148,0,0,33.5,28.3,0
2,0,22,0,0,25.0,8.7,0
19,5,127,0,1,37.8,26.0,0
19,1,453,2,0,22.7,93.7,2
4,6,28,0,0,32.8,2.0,0
4,6,5,0,0,24.9,1.7,0
14,3,54,0,1,28.8,13.5,0
16,6,56,0,0,32.6,11.6,0
12,4,63,0,0,23.1,15.8,0
6,6,30,0,0,27.3,4.8,0
12,5,62,2,0,31.2,16.0,0
9,6,268,0,0,37.6,59.6,1
10,3,187,0,0,21.7,36.3,0
17,5,106,0,1,28.6,20.1,0
12,5,103,0,0,25.0,24.5,0
16,2,72,0,0,35.6,19.1,0
8,1,270,2,0,31.1,52.4,1
16,5,107,0,0,22.5,20.5,0
4,3,28,2,0,24.6,4.8,0
6,5,71,0,0,34.0,10.9,0
22,5,102,2,0,26.6,18.0,0
5,2,11,0,0,32.4,0.0,0
4,5,7,0,1,37.5,0.0,0
14,5,113,2,0,36.7,22.5,0
6,0,136,0,0,37.7,27.9,0
18,4,276,0,0,31.7,59.9,1
22,6,115,0,0,30.1,20.6,0
12,3,134,0,0,22.5,29.8,0
8,3,236,0,0,22.1,46.6,1
5,3,24,0,0,24.5,4.7,0
13,3,135,0,0,34.5,29.0,0
19,5,307,0,0,30.8,58.6,1
16,0,158,1,0,18.8,32.7,0
17,3,415,0,0,25.7,83.5,2
1,1,27,0,0,24.1,6.9,0
5,3,19,2,0,31.8,4.7,0
20,3,213,0,0,21.6,50.0,1
4,3,29,0,0,21.6,3.9,0
14,0,78,0,0,36.1,14.0,0
2,0,49,0,0,19.7,7.9,0
23,6,164,0,0,21.2,31.5,0
1,6,0,0,0,35.4,0.0,0
4,1,54,0,0,24.2,14.4,0
9,5,220,2,0,37.2,47.7,1
8,0,259,2,0,28.9,50.1,1
15,1,148,0,0,27.1,27.1,0
19,4,187,2,1,23.6,38.8,0
6,0,69,0,0,25.0,12.1,0
21,4,48,0,0,36.4,11.5,0
13,1,211,0,0,31.2,42.8,0
5,3,48,0,0,18.7,5.1,0
10,2,231,1,0,33.2,50.8,1
9,3,340,0,0,23.5,73.4,2
16,1,170,0,0,20.2,32.2,0
15,5,130,2,0,37.7,25.2,0
19,6,236,0,0,37.9,48.0,1
19,4,338,1,0,28.0,68.6,1
7,5,288,0,0,20.4,59.3,1
3,5,12,1,0,38.0,7.6,0
10,2,99,0,0,18.2,19.3,0
8,6,319,0,0,29.0,61.9,1
3,5,0,0,0,29.4,0.0,0
6,2,187,2,0,27.6,35.2,0
20,1,188,0,0,35.8,37.5,0
14,6,185,2,0,19.1,41.6,0
18,5,295,0,0,18.4,57.8,1
11,0,166,0,0,18.6,33.9,0
17,6,193,0,0,21.7,38.8,0
22,6,146,0,0,26.3,32.3,0
11,3,81,0,0,28.5,23.8,0
11,6,44,0,1,19.9,7.5,0
15,4,183,0,0,27.7,35.1,0
10,1,170,0,0,37.6,37.1,0
6,5,9,0,1,35.3,3.6,0
9,0,301,0,0,19.7,65.7,1
3,4,61,1,0,18.4,14.0,0
20,1,139,0,0,23.5,26.7,0
21,0,205,0,0,20.3,42.8,0
3,1,43,0,0,23.4,11.9,0
18,1,346,0,0,35.8,71.7,2
1,1,0,2,1,19.0,1.5,0
2,3,60,1,0,35.8,15.2,0
19,2,496,1,0,32.3,100.0,2
2,6,45,0,0,19.9,12.5,0
3,3,24,0,0,33.3,6.7,0
7,1,291,0,0,36.3,57.7,1
22,5,160,2,0,24.5,32.5,0
2,3,20,0,0,34.9,7.6,0
19,4,227,0,0,34.4,42.9,0
17,5,303,0,0,27.2,61.6,1
7,4,217,0,0,27.6,42.2,0
6,6,166,0,0,37.6,33.4,0
17,5,338,0,0,19.6,70.9,2
15,0,154,0,0,29.1,31.4,0
9,3,401,0,0,34.3,80.3,2
10,3,102,0,0,22.4,16.3,0
20,6,61,0,1,21.0,14.1,0
12,4,130,0,0,31.6,27.9,0
18,6,266,0,0,36.9,58.7,1
2,4,2,3,1,26.1,0.0,0
1,2,54,3,0,18.0,11.5,0
3,6,35,0,0,26.6,7.7,0
20,2,95,0,0,26.7,23.7,0
15,1,145,0,0,36.5,28.7,0
9,6,164,0,0,19.4,33.5,0
23,3,133,3,0,20.7,28.4,0
14,6,179,2,0,30.5,36.4,0
13,4,176,0,0,22.5,33.9,0
0,4,28,1,0,32.2,6.2,0
17,4,573,3,0,29.4,100.0,2
3,4,59,0,0,20.8,8.7,0
8,3,272,0,0,30.2,54.8,1
20,5,174,0,0,31.7,33.1,0
9,4,329,0,0,33.6,69.4,1
16,3,123,0,0,25.1,20.0,0
5,0,66,0,0,24.1,11.5,0
8,0,366,0,0,29.5,74.3,2
23,4,24,0,1,20.5,9.5,0
8,1,376,0,0,23.1,75.0,2
19,1,373,1,0,31.2,72.9,2
8,6,177,0,0,34.0,40.3,0
2,1,68,1,0,34.8,9.3,0
12,1,258,1,0,21.3,45.0,1
1,5,35,1,0,19.1,8.2,0
15,2,134,2,0,36.4,25.3,0
21,5,119,0,0,28.6,21.3,0
9,6,302,0,0,37.2,62.3,1
3,4,58,3,0,26.6,12.3,0
10,2,159,0,0,31.1,30.1,0
21,5,156,0,0,33.4,28.1,0
21,5,30,0,0,18.2,8.3,0
0,3,12,0,0,26.9,4.4,0
8,1,133,0,1,19.1,26.3,0
19,5,441,3,0,19.7,85.0,2
12,5,71,0,0,34.1,11.6,0
22,1,163,0,0,36.7,28.0,0
13,5,86,1,0,24.5,15.6,0
8,6,222,0,0,37.9,44.5,0
5,3,28,3,0,22.0,6.3,0
20,3,85,0,0,26.6,16.3,0
22,2,122,0,0,29.4,25.5,0
0,3,46,0,0,36.7,5.4,0
8,1,408,2,0,29.5,85.9,2
15,3,101,1,0,34.2,20.0,0
7,0,247,0,0,33.6,52.8,1
17,2,350,0,0,19.1,71.0,2
11,4,116,0,0,34.8,24.6,0
5,4,21,0,1,21.8,5.9,0
3,5,17,0,0,35.7,4.5,0
4,0,44,1,0,29.9,10.7,0
2,6,7,0,0,28.7,4.9,0
1,2,2,1,0,18.9,1.0,0
20,5,181,2,0,35.4,38.0,0
23,4,156,0,0,32.7,30.9,0
15,4,68,1,1,20.6,17.9,0
1,2,21,0,0,30.2,2.2,0
3,0,22,1,0,22.4,9.8,0
10,6,102,1,0,26.0,20.3,0
17,1,333,3,0,22.3,62.3,1
5,2,13,0,0,33.2,3.0,0
17,1,290,2,0,18.8,56.0,1
19,3,181,0,0,27.7,38.7,0
5,0,54,0,0,23.7,8.8,0
22,1,150,0,0,28.5,28.7,0
5,4,24,0,0,32.3,0.0,0
20,6,86,0,0,18.1,16.1,0
3,4,46,0,0,35.3,1.9,0
7,3,236,0,0,23.5,42.4,0
4,5,0,2,0,28.0,2.0,0
1,5,40,0,0,23.0,10.2,0
1,0,41,2,0,21.5,9.5,0
15,4,237,2,0,32.4,44.5,0
13,1,93,2,0,22.6,18.5,0
7,0,240,0,0,22.0,48.0,1
15,4,190,2,0,20.9,34.5,0
12,2,146,1,0,30.6,33.7,0
10,1,40,0,1,23.6,10.6,0
14,3,110,0,0,35.7,21.3,0
19,1,318,0,0,22.6,63.7,1
15,6,85,0,0,34.7,17.7,0
23,3,192,0,0,24.5,32.3,0
18,1,235,2,0,26.4,46.3,1
15,5,134,0,0,28.6,25.2,0
14,3,147,0,0,18.2,26.4,0
4,2,29,0,0,19.8,5.0,0
5,5,32,0,0,29.7,11.0,0
4,6,41,0,0,35.4,9.9,0
22,5,56,0,1,25.7,9.9,0
1,2,50,0,0,36.9,11.7,0
6,6,64,0,0,24.7,16.5,0
21,2,63,0,0,25.3,15.4,0
11,1,120,1,0,29.2,24.2,0
10,1,191,0,0,32.7,36.3,0
23,6,131,0,0,23.3,28.1,0
1,0,17,0,0,28.0,4.6,0
22,4,128,0,0,23.8,28.3,0
6,3,55,0,0,21.6,12.9,0
5,2,26,0,0,21.0,8.3,0
20,0,134,3,0,28.8,25.2,0
11,3,47,0,0,23.8,13.4,0
7,6,243,0,0,26.2,49.3,1
15,4,166,0,0,29.0,39.4,0
18,1,268,0,0,33.8,51.5,1
11,2,156,0,0,25.1,36.4,0
19,1,370,0,0,37.5,74.6,2
5,1,38,3,0,29.5,5.6,0
11,1,168,1,0,31.3,32.1,0
11,3,61,0,0,24.0,11.2,0
15,6,55,0,0,24.4,12.2,0
16,2,185,0,0,35.9,38.6,0
18,5,337,0,0,31.8,66.0,1
1,1,33,0,0,18.5,6.5,0
14,2,212,0,0,30.8,48.8,1
7,6,293,0,0,18.5,63.1,1
21,5,222,3,0,25.9,45.6,1
19,4,290,0,0,31.3,58.1,1
22,6,119,0,0,18.2,24.1,0
9,3,319,0,0,32.6,65.6,1
14,2,190,1,0,36.0,34.9,0
18,4,335,0,0,27.5,66.2,1
2,4,23,0,0,26.2,0.0,0
5,4,3,0,0,36.3,1.8,0
12,2,198,0,0,34.5,41.5,0
15,4,85,0,0,33.8,15.6,0
9,5,237,0,0,31.1,51.4,1
5,3,45,0,0,18.6,5.3,0
15,0,157,0,0,27.6,27.0,0
20,5,167,0,0,20.4,34.1,0
0,6,14,0,0,20.9,5.5,0
11,1,124,0,0,30.7,29.9,0
9,2,495,2,0,28.3,97.6,2
5,6,21,1,0,28.9,7.0,0
8,5,237,0,0,28.7,47.3,1
0,1,11,0,0,27.7,1.7,0
3,1,54,0,0,21.8,13.5,0
22,6,91,1,0,32.3,20.1,0
14,0,138,0,0,18.3,22.9,0
22,2,184,0,0,37.8,41.2,0
5,5,0,1,0,20.4,3.5,0
22,1,145,0,0,37.6,27.1,0
2,0,0,1,0,18.9,1.2,0
21,4,45,0,0,36.2,10.5,0
9,5,113,0,1,20.5,23.5,0
18,1,388,0,0,19.8,75.9,2
18,2,422,2,0,33.6,82.4,2
16,4,233,1,0,33.3,46.5,1
22,1,37,0,0,33.1,10.9,0
6,4,105,0,0,32.0,22.6,0
21,0,116,0,0,25.6,22.1,0
7,3,355,3,0,20.5,73.3,2
4,3,0,1,0,29.1,0.0,0
10,3,137,0,0,30.0,30.8,0
7,4,335,3,0,26.6,61.8,1
21,2,119,3,0,27.8,22.7,0
14,4,169,0,0,20.9,30.4,0
3,5,16,3,0,19.3,0.0,0
6,4,169,0,0,22.7,37.3,0
8,6,313,0,0,23.5,61.5,1
11,3,267,3,0,37.8,54.4,1
4,6,28,0,0,27.8,5.7,0
4,0,24,0,0,19.4,6.2,0
5,3,25,0,0,24.1,5.2,0
2,5,11,1,0,33.9,0.0,0
21,3,202,0,0,24.9,43.4,0
0,6,14,0,1,36.3,1.6,0
10,6,162,0,0,18.7,28.5,0
22,1,161,0,0,32.3,30.9,0
18,5,280,0,0,28.8,59.9,1
17,6,301,0,0,23.3,62.6,1
19,5,277,3,0,24.4,54.7,1
1,1,21,0,0,32.8,3.2,0
10,3,122,0,0,25.1,23.4,0
21,1,65,0,0,29.9,19.2,0
3,2,49,0,0,18.7,10.9,0
18,4,331,0,0,31.9,67.5,1
10,3,161,0,0,20.0,35.3,0
22,5,107,0,0,34.2,22.0,0
19,2,233,0,0,27.9,45.8,1
6,2,126,0,0,29.5,24.6,0
23,0,103,0,0,29.8,20.4,0
18,6,185,0,0,24.9,37.0,0
16,6,136,0,0,24.3,29.2,0
8,4,224,0,0,29.0,45.0,1
22,4,166,0,0,22.3,35.4,0
20,4,252,2,0,36.1,50.2,1
1,4,46,0,0,22.8,9.4,0
13,3,138,1,0,19.3,21.6,0
8,6,225,0,0,31.7,47.3,1
7,0,288,0,0,33.9,58.6,1
15,4,91,0,0,36.1,21.2,0
8,1,167,1,1,23.6,24.7,0
20,6,14,1,1,33.6,8.2,0
10,4,128,0,0,37.1,25.2,0
12,6,140,0,0,20.2,30.9,0
16,5,124,2,0,36.6,22.4,0
2,1,52,1,0,24.3,12.2,0
23,5,73,0,0,20.9,12.1,0
8,3,406,2,0,19.1,79.3,2
22,0,110,0,0,31.7,27.7,0
11,3,58,1,0,18.4,11.0,0
22,6,109,0,0,25.7,22.5,0
17,6,251,0,0,18.2,52.5,1
9,0,321,1,0,23.9,65.7,1
20,2,72,1,0,26.1,14.9,0
2,6,23,0,0,32.7,5.7,0
3,6,37,0,0,19.3,13.6,0
23,6,45,0,0,31.9,9.0,0
20,3,128,0,0,26.0,26.2,0
18,0,384,0,0,32.3,80.0,2
19,5,385,2,0,27.0,79.8,2
8,1,310,1,0,34.0,65.6,1
13,2,229,2,0,36.9,47.7,1
0,0,14,0,0,30.5,0.0,0
6,2,177,0,0,26.0,40.3,0
8,1,210,0,0,36.9,38.6,0
22,4,198,2,0,27.1,40.5,0
7,5,271,2,0,34.3,52.3,1
23,3,103,0,0,22.1,20.4,0
23,5,46,0,0,33.8,10.2,0
8,1,459,2,0,25.4,92.8,2
2,0,23,2,0,37.5,5.9,0
22,3,111,1,0,23.1,27.0,0
1,0,56,0,0,36.2,12.6,0
22,5,124,0,0,28.1,24.2,0
12,5,244,3,0,29.2,51.4,1
8,1,264,2,0,35.6,56.4,1
10,5,41,0,0,20.3,5.2,0
15,6,134,0,0,25.2,28.4,0
8,4,363,2,0,28.3,74.7,2
10,5,164,1,0,21.0,32.0,0
6,1,100,0,0,27.4,24.1,0
13,0,184,2,0,18.8,36.3,0
15,3,107,1,0,35.3,21.8,0
2,1,29,0,0,21.4,5.3,0
18,5,297,0,0,37.4,59.5,1
5,3,7,0,0,28.0,0.0,0
0,2,23,0,0,25.9,0.3,0
10,1,77,0,1,32.2,20.2,0
20,2,165,0,0,37.4,30.5,0
23,5,66,1,0,20.6,10.7,0
10,6,112,0,0,37.0,16.9,0
12,2,89,3,0,35.3,15.9,0
6,1,76,0,0,30.9,11.2,0
9,3,505,1,0,36.4,100.0,2
4,2,48,1,0,28.3,12.6,0
12,3,161,0,0,19.8,30.1,0
19,1,296,0,0,18.8,66.0,1
21,1,259,1,0,36.6,54.7,1
20,4,171,0,0,19.6,33.2,0
4,1,25,0,0,23.0,0.0,0
18,0,403,2,0,28.3,87.5,2
13,0,178,1,0,34.3,31.4,0
18,0,309,0,0,32.8,56.9,1
5,6,16,0,0,35.5,5.9,0
18,5,227,0,0,30.5,51.8,1
5,1,41,1,0,30.1,12.4,0
13,4,77,0,1,18.3,17.1,0
22,3,260,3,0,30.0,53.8,1
19,6,323,0,0,31.5,67.0,1
9,0,196,0,0,20.2,41.5,0
0,1,54,0,0,22.8,11.6,0
6,0,42,0,0,27.5,8.7,0
5,1,9,0,0,27.7,1.6,0
18,1,214,0,0,34.7,40.5,0
0,0,57,1,0,37.6,10.6,0
19,5,285,0,0,27.7,52.8,1
18,5,270,0,0,34.3,53.8,1
22,0,63,0,0,24.3,9.6,0
20,3,146,0,0,30.5,25.9,0
22,3,63,0,1,21.8,13.1,0
7,4,433,2,0,24.8,90.8,2
4,2,46,0,0,26.3,12.0,0
15,6,69,0,0,22.1,9.9,0
4,1,37,0,0,20.0,4.4,0
9,1,268,0,0,18.4,56.4,1
21,1,80,2,0,28.1,13.1,0
13,0,117,0,0,22.5,22.7,0
11,6,45,2,1,23.3,10.6,0
19,5,258,0,0,36.9,49.2,1
3,6,22,1,0,36.9,4.8,0
16,0,132,0,0,22.1,22.4,0
23,2,86,1,0,28.0,15.4,0
20,2,168,0,0,35.0,34.6,0
0,1,0,0,0,23.7,0.0,0
8,2,251,0,0,30.6,51.5,1
16,3,163,0,0,26.6,32.5,0
16,6,63,2,0,26.9,14.2,0
2,0,10,0,0,33.4,2.7,0
12,6,64,2,1,21.0,16.4,0
20,5,164,2,0,37.5,33.1,0
21,5,100,0,0,32.9,19.0,0
8,4,357,0,0,26.1,71.8,2
17,4,405,0,0,31.9,82.6,2
6,2,95,0,0,25.8,19.1,0
17,2,307,0,0,24.2,61.5,1
5,0,6,1,1,29.9,0.0,0
23,3,141,0,0,19.2,26.2,0
20,4,89,0,0,31.0,13.6,0
9,4,407,0,0,37.7,86.6,2
18,5,294,0,0,28.7,55.7,1
11,2,114,1,0,32.3,20.7,0
16,5,128,0,0,29.6,23.8,0
3,1,10,1,0,19.6,4.7,0
4,3,42,0,0,31.5,7.5,0
17,4,441,2,0,29.7,91.9,2
14,5,68,0,0,37.5,11.9,0
16,1,194,0,0,37.4,39.6,0
3,5,32,0,0,32.9,4.3,0
3,4,0,0,0,25.4,6.4,0
16,1,136,0,0,25.5,23.6,0
0,6,18,1,0,26.4,4.5,0
6,1,123,0,0,20.4,26.5,0
1,3,25,0,0,27.0,6.2,0
15,6,169,0,0,33.2,33.3,0
14,6,100,0,0,35.3,19.7,0
19,5,255,0,0,36.0,51.1,1
1,5,0,1,0,30.9,0.0,0
18,5,267,1,0,29.2,56.0,1
2,1,49,0,0,33.2,16.4,0
6,6,181,2,0,20.4,34.9,0
0,2,45,0,0,32.1,4.9,0
2,6,10,0,0,29.8,1.8,0
10,3,143,0,0,28.6,36.3,0
2,0,7,0,0,23.7,0.0,0
2,1,39,0,0,21.4,12.7,0
5,0,15,0,0,20.0,8.0,0
10,2,126,1,0,20.4,23.5,0
19,4,226,0,0,28.1,46.9,1
1,2,46,0,0,27.7,14.1,0
7,0,409,3,0,31.5,80.7,2
20,6,145,0,0,26.9,28.6,0
4,2,42,0,0,22.9,6.7,0
14,0,39,0,1,34.6,4.8,0
0,0,47,0,0,30.0,7.5,0
11,6,43,0,0,28.2,5.5,0
23,4,69,0,0,25.9,13.9,0
23,4,214,2,0,22.2,40.5,0
21,2,173,3,0,32.2,35.3,0
21,2,42,0,0,30.0,3.7,0
20,0,100,0,0,18.2,21.0,0
17,5,390,1,0,28.8,80.2,2
17,0,302,1,0,26.9,54.4,1
12,6,33,0,0,34.8,7.6,0
14,2,52,0,0,22.4,14.1,0
21,5,102,0,0,30.3,17.5,0
7,3,398,0,0,27.9,84.6,2
6,0,173,1,0,25.9,35.9,0
16,3,185,0,0,32.8,34.9,0
2,4,30,0,0,23.2,5.8,0
16,5,174,0,0,31.6,36.3,0
8,5,294,0,0,36.8,59.2,1
10,3,191,0,0,20.4,39.8,0
15,2,59,0,0,32.4,9.0,0
13,4,86,0,0,21.9,17.7,0
0,5,5,0,0,37.2,0.0,0
5,2,37,0,0,19.9,7.1,0
0,4,4,2,0,34.8,0.0,0
15,1,232,1,0,34.4,44.2,0
2,6,38,0,0,19.9,10.8,0
3,0,36,2,0,25.5,10.5,0
4,0,47,0,0,24.0,11.2,0
2,0,29,0,0,23.9,2.5,0
3,4,61,0,0,30.0,11.3,0
0,3,36,1,0,35.6,10.8,0
10,5,162,1,0,27.1,32.8,0
6,0,115,0,0,19.4,30.0,0
4,5,39,0,0,27.6,9.0,0
5,1,44,0,0,20.6,9.4,0
16,5,64,0,0,35.7,12.2,0
15,2,199,0,0,37.4,40.2,0
21,5,149,0,0,34.4,29.5,0
13,2,68,0,0,36.2,15.7,0
6,5,128,0,0,27.3,28.1,0
18,2,298,0,0,21.2,57.2,1
15,1,188,0,0,31.9,33.6,0
6,1,182,1,0,34.3,30.9,0
12,1,122,0,0,18.2,25.9,0
17,0,398,0,0,30.6,76.3,2
1,0,7,0,0,22.4,0.0,0
10,6,87,0,0,18.4,18.5,0
0,6,6,0,0,33.7,7.7,0
6,2,106,0,0,25.4,21.2,0
19,3,225,0,0,20.9,47.5,1
6,4,94,0,0,30.0,19.0,0
19,4,278,0,0,33.8,55.3,1
1,5,46,2,0,35.0,11.7,0
6,5,47,0,0,31.3,8.8,0
16,3,190,0,0,28.2,38.8,0
14,1,186,0,0,31.9,38.2,0
8,4,243,2,0,29.7,46.6,1
7,1,312,0,0,22.4,65.4,1
18,1,219,0,0,29.0,43.3,0
9,3,350,0,0,18.8,67.7,1
10,3,177,0,0,25.4,37.0,0
8,3,89,0,1,23.3,15.1,0
2,2,47,0,0,30.9,9.5,0
7,0,277,0,0,28.9,55.4,1
21,2,148,1,0,33.4,32.9,0
22,4,279,3,0,33.0,57.2,1
0,6,31,1,0,33.7,6.2,0
18,6,325,0,0,28.3,67.2,1
12,1,253,1,0,27.5,54.8,1
17,6,243,1,0,24.8,50.2,1
6,3,180,0,0,22.2,36.0,0
0,2,36,2,0,24.1,3.3,0
15,6,138,0,0,22.5,25.0,0
22,4,46,0,0,29.4,8.3,0
4,2,51,1,0,36.3,8.4,0
12,1,157,0,0,25.7,30.8,0
10,4,79,0,0,24.1,16.0,0
21,4,63,1,0,30.1,14.2,0
6,0,137,0,0,22.1,27.2,0
2,3,31,0,0,21.4,7.7,0
5,0,17,0,0,32.9,3.6,0
4,6,17,0,0,32.2,0.0,0
19,4,384,0,0,28.0,74.0,2
8,1,138,0,1,19.3,27.2,0
7,4,334,0,0,27.8,63.2,1
1,5,17,0,0,36.4,5.1,0
12,4,142,1,0,26.3,33.0,0
23,3,220,2,0,21.7,47.7,1
12,5,119,0,0,35.4,23.3,0
17,2,266,0,0,32.5,57.7,1
13,6,107,3,0,19.5,21.8,0
10,3,149,0,0,28.1,28.8,0
2,5,56,1,0,25.6,9.7,0
6,3,33,0,1,32.2,5.7,0
21,5,102,0,0,19.7,19.4,0
4,3,19,1,0,21.4,4.3,0
3,1,0,0,0,25.8,0.5,0
21,2,72,0,0,22.3,14.4,0
6,3,102,1,0,34.2,21.7,0
22,2,138,0,0,19.0,31.2,0
7,2,187,0,0,18.3,40.2,0
10,6,54,0,0,22.4,7.1,0
23,1,67,0,1,34.3,5.7,0
20,1,177,2,0,25.9,38.2,0
7,1,367,0,0,18.3,69.3,1
0,3,36,0,0,31.2,6.5,0
11,0,163,0,0,24.0,29.1,0
22,4,122,2,0,29.4,19.0,0
19,2,385,0,0,31.6,78.6,2
10,1,191,2,0,24.4,40.5,0
10,0,121,0,0,25.6,22.5,0
18,5,195,0,0,30.3,32.5,0
7,5,202,0,0,19.6,39.1,0
15,2,128,0,0,30.8,26.8,0
14,5,62,0,0,24.4,8.7,0
13,5,148,1,0,22.6,30.3,0
7,1,309,2,0,31.3,61.8,1
19,6,157,0,0,26.8,32.9,0
15,0,90,0,0,37.8,18.4,0
2,1,31,1,0,36.6,3.3,0
2,3,22,0,0,32.4,8.0,0
5,4,32,0,0,27.0,5.9,0
8,6,259,0,0,37.5,51.8,1
5,3,37,0,0,32.7,4.6,0
15,0,144,0,0,19.7,27.5,0
17,1,287,0,0,25.6,54.7,1
9,3,393,0,0,24.7,78.1,2
6,1,156,0,0,35.2,36.3,0
12,3,261,3,0,25.5,48.1,1
20,4,101,2,0,37.8,15.4,0
18,1,394,0,0,23.1,83.2,2
16,5,131,0,0,31.9,25.8,0
23,1,46,0,0,34.3,7.2,0
8,4,371,0,0,23.1,77.3,2
21,6,130,0,0,19.8,24.5,0
22,4,148,0,0,36.2,35.1,0
13,2,164,0,0,28.7,34.8,0
9,5,214,2,0,32.6,41.6,0
20,4,108,0,0,20.9,28.1,0
22,2,13,0,1,27.8,0.8,0
22,3,84,0,0,32.7,19.0,0
11,1,86,0,0,21.6,18.1,0
18,6,328,0,0,33.0,68.9,1
8,6,299,0,0,30.5,63.8,1
2,2,18,0,0,19.3,3.7,0
7,3,328,1,0,18.2,63.3,1
21,4,55,0,0,22.2,12.4,0
19,4,418,1,0,36.6,81.6,2
19,3,275,0,0,24.9,61.0,1
11,5,102,0,0,37.5,20.7,0
